Date,Open,High,Low,Close,Adj Close,Volume
2016-03-30,262.000000,262.000000,256.000000,256.000000,254.007401,84488
2016-03-31,258.500000,258.500000,254.500000,257.000000,254.999619,102824
2016-04-01,253.000000,258.000000,253.000000,254.500000,252.519089,98643
2016-04-04,259.000000,262.750000,257.000000,258.250000,256.239899,123531
2016-04-05,261.000000,261.000000,256.250000,258.125000,256.115845,124261
2016-04-06,260.000000,264.000000,258.000000,263.500000,261.449036,223945
2016-04-07,265.000000,265.750000,262.500000,262.500000,260.456818,115623
2016-04-08,268.000000,271.963013,263.750000,270.125000,268.022491,88161
2016-04-11,268.000000,272.500000,268.000000,268.500000,266.410126,74471
2016-04-12,267.000000,270.970001,266.000000,268.750000,266.658142,135274
2016-04-13,271.000000,273.750000,270.000000,271.000000,268.890625,79980
2016-04-14,275.000000,275.000000,270.885986,275.000000,272.859528,88453
2016-04-15,275.000000,275.000000,270.000000,272.000000,269.882874,63450
2016-04-18,271.000000,274.000000,270.000000,274.000000,271.867310,62008
2016-04-19,275.250000,276.500000,273.410004,276.500000,274.347839,66998
2016-04-20,274.500000,274.958008,269.500000,269.500000,267.402283,47910
2016-04-21,269.500000,276.019989,269.500000,271.000000,268.890625,56855
2016-04-22,274.500000,275.953003,269.750000,271.000000,268.890625,45999
2016-04-25,272.000000,277.500000,271.250000,274.000000,271.867310,154041
2016-04-26,274.000000,277.559998,274.000000,274.000000,271.867310,59880
2016-04-27,274.000000,277.505005,274.000000,275.000000,272.859528,46944
2016-04-28,274.250000,277.588013,274.250000,276.000000,273.851715,57117
2016-04-29,273.000000,277.000000,272.000000,273.000000,270.875061,115454
2016-05-03,274.750000,275.049988,269.704010,272.750000,270.627014,145071
2016-05-04,270.000000,273.000000,267.000000,267.000000,264.921783,76385
2016-05-05,268.000000,270.475006,267.720001,268.000000,265.914001,65859
2016-05-06,268.250000,269.500000,266.725006,266.625000,264.549713,34277
2016-05-09,270.000000,271.459991,267.149994,268.875000,266.782227,61639
2016-05-10,270.750000,272.000000,268.000000,270.250000,268.146454,50576
2016-05-11,268.250000,271.500000,268.250000,270.250000,268.146454,54508
2016-05-12,272.000000,272.963013,269.980011,270.625000,268.518524,73432
2016-05-13,270.250000,274.000000,269.488007,270.500000,268.394592,74473
2016-05-16,274.000000,275.500000,271.000000,273.000000,270.875061,72217
2016-05-17,274.250000,277.000000,273.500000,276.750000,274.595886,25894
2016-05-18,271.750000,275.000000,271.750000,271.750000,269.634827,31566
2016-05-19,273.500000,274.500000,271.750000,273.500000,271.371185,70124
2016-05-20,273.500000,276.000000,272.500000,272.500000,270.378998,29917
2016-05-23,272.250000,274.553009,271.500000,272.000000,269.882874,88910
2016-05-24,270.000000,274.750000,270.000000,272.000000,269.882874,80922
2016-05-25,274.250000,275.377991,274.250000,274.250000,272.115356,49079
2016-05-26,271.000000,271.500000,270.000000,270.000000,267.898438,45644
2016-05-27,270.500000,271.750000,270.085999,270.500000,268.394592,61048
2016-05-31,273.750000,273.750000,268.540009,271.000000,268.890625,77042
2016-06-01,268.500000,272.000000,268.500000,268.500000,266.410126,56825
2016-06-02,268.000000,272.000000,268.000000,272.000000,269.882874,89570
2016-06-03,269.000000,270.500000,268.000000,268.000000,265.914001,54672
2016-06-06,270.000000,273.750000,270.000000,270.000000,267.898438,41344
2016-06-07,270.000000,274.500000,270.000000,271.000000,268.890625,49885
2016-06-08,273.500000,273.500000,271.000000,273.250000,271.123169,48525
2016-06-09,270.000000,272.070007,270.000000,271.250000,269.138733,21558
2016-06-10,270.000000,270.070007,265.000000,265.250000,263.185425,127423
2016-06-13,263.000000,265.309998,263.000000,263.000000,260.952911,47023
2016-06-14,259.500000,263.500000,259.500000,259.500000,257.480164,73164
2016-06-15,263.750000,263.750000,259.000000,263.500000,261.449036,80612
2016-06-16,257.000000,261.500000,257.000000,260.500000,258.472351,68403
2016-06-17,259.250000,263.000000,259.250000,263.000000,260.952911,58408
2016-06-20,265.000000,267.442993,262.779999,264.500000,262.441223,76913
2016-06-21,266.500000,269.000000,264.359985,268.500000,266.410126,42644
2016-06-22,269.500000,274.000000,266.799988,274.000000,271.867310,56479
2016-06-23,273.000000,275.750000,270.000000,273.500000,271.371185,109865
2016-06-24,260.750000,277.000000,258.000000,274.500000,272.363434,94472
2016-06-27,275.750000,278.299988,272.234985,276.500000,274.347839,84162
2016-06-28,281.000000,284.500000,279.000000,279.000000,276.828369,62839
2016-06-29,286.000000,286.000000,280.250000,284.000000,281.789429,47395
2016-06-30,287.000000,288.690002,284.040009,287.000000,284.766144,59513
2016-07-01,287.000000,293.000000,283.996002,293.000000,290.719391,65159
2016-07-04,290.000000,291.480011,285.250000,290.000000,287.742767,38643
2016-07-05,284.250000,287.815002,282.000000,286.000000,283.773865,60858
2016-07-06,286.750000,286.750000,281.000000,286.750000,284.518066,59913
2016-07-07,286.000000,289.000000,284.000000,288.500000,286.254425,46810
2016-07-08,284.250000,290.000000,284.000000,290.000000,287.742767,40198
2016-07-11,295.250000,295.250000,288.049988,295.250000,292.951935,77456
2016-07-12,293.250000,295.950012,292.282990,294.375000,292.083710,72996
2016-07-13,293.000000,296.000000,292.000000,294.000000,291.711639,34867
2016-07-14,297.000000,297.000000,291.000000,293.000000,290.719391,88307
2016-07-15,292.000000,292.000000,285.049988,287.000000,284.766144,77959
2016-07-18,293.000000,294.000000,288.000000,294.000000,291.711639,32257
2016-07-19,293.000000,298.000000,288.000000,298.000000,295.680511,92472
2016-07-20,297.000000,300.000000,295.000000,297.250000,294.936371,71871
2016-07-21,294.000000,296.799988,293.500000,294.000000,291.711639,34582
2016-07-22,297.000000,297.500000,293.750000,295.000000,292.703827,72816
2016-07-25,295.500000,297.589996,294.000000,294.000000,291.711639,98451
2016-07-26,300.000000,300.000000,293.500000,293.500000,291.215546,69170
2016-07-27,298.250000,299.250000,294.000000,294.500000,292.207733,59501
2016-07-28,296.000000,300.000000,295.997986,298.500000,296.176605,56593
2016-07-29,298.000000,298.000000,294.500000,294.500000,292.207733,71621
2016-08-01,299.000000,299.000000,293.061005,298.000000,295.680511,100859
2016-08-02,295.500000,297.000000,293.500000,293.500000,291.215546,108807
2016-08-03,292.000000,294.875000,290.596008,291.250000,288.983063,44654
2016-08-04,292.000000,299.750000,292.000000,295.000000,292.703827,67930
2016-08-05,301.000000,301.000000,294.850006,295.500000,293.199951,102015
2016-08-08,295.500000,300.000000,295.250000,295.250000,292.951935,70641
2016-08-09,297.000000,301.000000,295.660004,297.000000,294.688232,66575
2016-08-10,301.000000,302.750000,296.630005,301.500000,299.153259,103961
2016-08-11,302.750000,304.000000,297.855011,304.000000,301.633789,85968
2016-08-12,305.000000,305.000000,300.437988,304.750000,302.377930,69727
2016-08-15,305.000000,306.000000,302.500000,302.500000,300.145477,36518
2016-08-16,306.000000,308.750000,304.500000,308.750000,306.346802,93012
2016-08-17,308.750000,308.750000,304.250000,308.750000,306.346802,49705
2016-08-18,308.000000,308.505005,303.750000,303.750000,301.385773,50961
2016-08-19,303.720001,309.000000,303.660004,306.250000,303.866272,62513
2016-08-22,310.000000,310.000000,304.250000,308.000000,305.602661,108921
2016-08-23,305.250000,308.000000,304.000000,304.000000,301.633789,68357
2016-08-24,304.000000,306.250000,304.000000,304.000000,301.633789,16600
2016-08-25,306.750000,306.750000,303.500000,303.500000,301.137695,41280
2016-08-26,303.500000,306.000000,299.084991,302.000000,299.649353,62807
2016-08-30,302.000000,304.500000,301.000000,303.250000,300.889618,61896
2016-08-31,301.000000,304.750000,299.000000,299.000000,296.672668,51521
2016-09-01,300.000000,303.500000,299.250000,301.000000,298.657135,27832
2016-09-02,301.500000,308.000000,296.000000,296.000000,293.696075,129734
2016-09-05,301.000000,301.700012,298.750000,298.750000,296.424683,62122
2016-09-06,298.500000,299.725006,294.500000,294.500000,292.207733,57057
2016-09-07,294.500000,299.000000,294.500000,297.250000,294.936371,42687
2016-09-08,295.000000,299.750000,295.000000,297.000000,294.688232,43502
2016-09-09,297.000000,300.750000,296.000000,296.000000,293.696075,62392
2016-09-12,296.000000,296.774994,292.173004,292.500000,290.223297,58418
2016-09-13,293.000000,298.000000,293.000000,293.000000,290.719391,43483
2016-09-14,294.000000,296.420013,294.000000,295.875000,293.572021,32911
2016-09-15,292.500000,297.750000,292.500000,293.000000,290.719391,36955
2016-09-16,296.750000,300.250000,294.049988,300.000000,297.664948,61971
2016-09-19,305.000000,305.750000,299.619995,301.000000,298.657135,51650
2016-09-20,304.000000,307.000000,302.640015,306.250000,303.866272,43607
2016-09-21,308.500000,309.000000,304.000000,309.000000,306.594910,31628
2016-09-22,309.000000,310.000000,307.000000,308.500000,306.098755,43960
2016-09-23,308.500000,309.000000,307.000000,308.500000,306.098755,103875
2016-09-26,305.000000,307.670013,304.500000,305.250000,302.874054,76938
2016-09-27,307.000000,316.000000,305.880005,312.500000,310.067657,82635
2016-09-28,313.500000,314.500000,310.750000,312.000000,309.571503,59085
2016-09-29,316.000000,316.500000,314.022003,313.375000,310.935822,27502
2016-09-30,308.000000,313.424988,308.000000,313.000000,310.563751,69931
2016-10-03,314.500000,320.000000,312.062988,318.750000,316.269012,43923
2016-10-04,322.750000,322.750000,306.250000,306.250000,303.866272,71935
2016-10-05,314.250000,316.000000,309.000000,309.000000,306.594910,70545
2016-10-06,310.000000,314.519989,310.000000,310.000000,307.587097,58072
2016-10-07,315.000000,315.500000,311.000000,311.000000,308.579315,42144
2016-10-10,311.000000,315.037994,311.000000,311.000000,308.579315,34273
2016-10-11,311.000000,316.100006,311.000000,311.000000,308.579315,59969
2016-10-12,311.000000,316.239990,311.000000,312.000000,309.571503,52467
2016-10-13,313.750000,315.500000,312.000000,312.500000,310.067657,34726
2016-10-14,315.500000,320.500000,313.644989,315.000000,312.548157,48208
2016-10-17,314.000000,316.500000,310.500000,310.500000,308.083191,48139
2016-10-18,316.000000,316.165985,311.000000,311.000000,308.579315,98117
2016-10-19,315.000000,315.000000,310.250000,310.500000,308.083191,119754
2016-10-20,310.500000,312.342987,310.500000,310.500000,308.083191,53365
2016-10-21,314.000000,315.000000,311.000000,311.000000,308.579315,78018
2016-10-24,311.000000,314.649994,311.000000,311.500000,309.075409,51918
2016-10-25,311.500000,315.000000,311.500000,311.500000,309.075409,45578
2016-10-26,315.000000,315.000000,311.500000,313.500000,311.059845,35264
2016-10-27,311.500000,314.750000,311.500000,312.000000,309.571503,68742
2016-10-28,314.750000,317.000000,311.000000,317.000000,314.532593,58949
2016-10-31,315.500000,315.500000,312.000000,312.500000,310.067657,62774
2016-11-01,317.000000,317.000000,312.000000,317.000000,314.532593,74137
2016-11-02,311.000000,315.000000,310.000000,310.000000,307.587097,77563
2016-11-03,310.000000,310.138000,305.000000,305.000000,302.626038,67692
2016-11-04,305.000000,307.000000,301.000000,301.000000,298.657135,74148
2016-11-07,306.125000,308.000000,302.882996,306.000000,303.618225,61547
2016-11-08,304.000000,308.000000,304.000000,305.500000,303.122101,101336
2016-11-09,298.000000,313.000000,293.227997,307.000000,304.610443,188893
2016-11-10,309.500000,314.000000,307.000000,308.000000,305.602661,62918
2016-11-11,307.000000,308.600006,303.500000,305.250000,302.874054,63325
2016-11-14,308.000000,309.500000,303.500000,305.875000,303.494171,53723
2016-11-15,310.000000,313.028015,306.434998,309.750000,307.339050,78553
2016-11-16,310.000000,312.450012,308.170013,311.000000,308.579315,72648
2016-11-17,311.000000,311.500000,308.750000,311.500000,309.075409,30884
2016-11-18,306.750000,313.500000,306.750000,310.875000,308.455292,57735
2016-11-21,313.500000,315.000000,308.000000,309.000000,306.594910,71909
2016-11-22,312.250000,317.447998,312.000000,312.500000,310.067657,61391
2016-11-23,318.000000,320.950012,315.000000,318.500000,316.020905,63480
2016-11-24,316.000000,316.000000,311.000000,313.000000,310.563751,38262
2016-11-25,315.000000,316.554993,312.799988,313.250000,310.811798,52196
2016-11-28,315.000000,315.000000,312.000000,314.000000,311.555939,24481
2016-11-29,315.000000,316.000000,311.000000,314.500000,312.052094,69917
2016-11-30,314.500000,318.000000,312.000000,313.125000,310.687714,66279
2016-12-01,314.000000,314.450012,309.000000,314.000000,311.555939,24537
2016-12-02,307.000000,311.500000,305.500000,311.500000,309.075409,68020
2016-12-05,311.000000,311.720001,309.500000,310.000000,307.587097,31450
2016-12-06,310.000000,311.720001,308.928009,310.000000,307.587097,62928
2016-12-07,309.000000,312.285004,308.000000,310.000000,307.587097,73407
2016-12-08,313.750000,313.750000,310.299988,313.750000,311.307892,35270
2016-12-09,314.000000,317.500000,310.114990,317.500000,315.028748,41415
2016-12-12,318.750000,320.000000,314.725006,320.000000,317.509216,44784
2016-12-13,316.000000,321.500000,316.000000,316.000000,313.540375,33454
2016-12-14,321.000000,321.000000,317.040009,319.500000,317.013184,56020
2016-12-15,317.000000,321.000000,317.000000,319.000000,316.517029,24775
2016-12-16,321.000000,321.000000,316.178009,318.000000,315.524811,66875
2016-12-19,319.000000,320.760010,317.343994,319.750000,317.261200,28002
2016-12-20,322.000000,323.000000,318.000000,323.000000,320.485931,54242
2016-12-21,321.000000,322.670013,320.000000,320.500000,318.005341,62658
2016-12-22,323.000000,324.500000,320.750000,321.000000,318.501465,35140
2016-12-23,321.000000,324.160004,321.000000,321.000000,318.501465,26317
2016-12-28,321.000000,325.660004,321.000000,324.000000,321.478119,36453
2016-12-29,322.500000,325.404999,322.500000,322.500000,319.989777,8506
2016-12-30,326.000000,326.000000,322.440002,324.000000,321.478119,12076
2017-01-03,323.000000,327.750000,322.000000,324.250000,321.726166,53073
2017-01-04,327.000000,327.227997,324.000000,324.000000,321.478119,36075
2017-01-05,327.500000,328.459991,324.500000,325.500000,322.966461,69702
2017-01-06,329.500000,329.500000,326.459991,329.500000,326.935303,20909
2017-01-09,331.000000,331.000000,328.760010,331.000000,328.423645,42603
2017-01-10,331.000000,333.250000,328.559998,332.000000,329.415863,43677
2017-01-11,333.000000,333.510010,330.640015,333.000000,330.408020,59921
2017-01-12,332.000000,332.588013,328.625000,332.000000,329.415863,44119
2017-01-13,327.750000,331.222992,327.750000,328.750000,326.191162,65092
2017-01-16,331.000000,333.250000,326.287994,327.375000,324.826843,84207
2017-01-17,325.000000,326.920013,317.000000,317.000000,314.532593,144834
2017-01-18,322.000000,322.000000,317.000000,318.000000,315.524811,46746
2017-01-19,320.000000,320.839996,318.000000,318.000000,315.524811,24600
2017-01-20,318.000000,320.750000,316.250000,316.250000,313.788452,37593
2017-01-23,315.250000,318.200012,315.230011,315.250000,312.796234,59136
2017-01-24,318.500000,318.750000,314.250000,316.375000,313.912445,44222
2017-01-25,320.000000,320.000000,315.250000,316.000000,313.540375,45388
2017-01-26,317.500000,320.000000,315.250000,317.250000,314.780670,44950
2017-01-27,320.500000,322.000000,317.000000,317.000000,314.532593,61743
2017-01-30,316.750000,318.649994,316.500000,316.750000,314.284576,63571
2017-01-31,319.750000,321.000000,316.920013,317.000000,314.532593,60746
2017-02-01,319.000000,319.000000,317.000000,317.750000,315.276764,63129
2017-02-02,318.000000,321.000000,316.829987,321.000000,318.501465,51536
2017-02-03,321.000000,324.000000,318.000000,324.000000,321.478119,72175
2017-02-06,324.750000,325.000000,320.000000,322.500000,319.989777,65318
2017-02-07,325.000000,326.000000,320.500000,321.500000,318.997620,54131
2017-02-08,326.250000,326.567993,322.000000,326.250000,323.710602,63802
2017-02-09,322.250000,326.160004,322.000000,324.250000,321.726166,45449
2017-02-10,327.000000,331.000000,324.250000,327.750000,325.198914,110427
2017-02-13,326.500000,330.763000,326.500000,327.750000,325.198914,44891
2017-02-14,328.540009,329.000000,327.700012,327.250000,324.702850,34836
2017-02-15,326.250000,332.000000,326.250000,331.625000,329.043793,46911
2017-02-16,332.750000,334.347992,329.500000,332.000000,329.415863,52303
2017-02-17,334.000000,335.342987,331.000000,333.375000,330.780121,93257
2017-02-20,336.000000,339.000000,333.250000,336.750000,334.128876,74155
2017-02-21,338.750000,339.468994,335.500000,336.500000,333.880859,67661
2017-02-22,339.000000,342.000000,338.148010,342.000000,339.338013,60608
2017-02-23,342.000000,343.000000,340.209991,341.625000,338.965912,90692
2017-02-24,339.000000,342.000000,339.000000,340.375000,337.725677,42414
2017-02-27,340.500000,342.178009,338.250000,340.250000,337.601624,32473
2017-02-28,338.750000,341.500000,338.750000,338.750000,336.113312,43508
2017-03-01,342.000000,343.312988,339.750000,340.000000,337.353577,51376
2017-03-02,342.750000,344.250000,339.750000,342.500000,339.834137,58497
2017-03-03,339.750000,344.250000,338.000000,344.250000,341.570496,56751
2017-03-06,341.000000,343.625000,340.893005,342.000000,339.338013,101023
2017-03-07,344.000000,344.000000,340.750000,340.750000,338.097748,52798
2017-03-08,339.750000,343.750000,339.070007,342.000000,339.338013,75843
2017-03-09,338.500000,339.000000,336.500000,339.000000,336.361359,91882
2017-03-10,339.500000,340.967987,337.613007,339.000000,336.361359,68965
2017-03-13,340.250000,341.703003,338.839996,339.000000,336.361359,49197
2017-03-14,338.250000,341.608002,338.250000,339.625000,336.981506,98523
2017-03-15,338.750000,339.695007,338.609985,339.000000,336.361359,34869
2017-03-16,338.750000,341.000000,337.500000,337.500000,334.873047,57510
2017-03-17,339.750000,340.149994,338.500000,339.750000,337.105560,45943
2017-03-20,339.000000,341.000000,338.000000,339.500000,336.857483,266152
2017-03-21,341.500000,341.500000,337.500000,339.500000,336.857483,85123
2017-03-22,334.250000,336.842987,333.000000,333.000000,330.408020,58589
2017-03-23,335.750000,337.260010,334.500000,335.250000,332.640594,43467
2017-03-24,333.500000,337.513000,333.500000,334.000000,331.400299,68723
2017-03-27,330.250000,336.000000,327.000000,327.000000,324.454773,104397
2017-03-28,330.250000,332.345001,328.990997,331.750000,329.167786,112548
2017-03-29,334.000000,337.000000,332.000000,333.750000,331.152252,94501
2017-03-30,335.500000,337.239014,331.500000,335.250000,332.640594,118337
2017-03-31,335.250000,335.250000,330.500000,334.000000,331.400299,133327
2017-04-03,334.000000,334.000000,330.500000,332.000000,329.415863,201545
2017-04-04,330.750000,333.100006,330.618988,331.000000,328.423645,97591
2017-04-05,330.000000,333.113007,329.000000,329.250000,326.687286,119324
2017-04-06,328.000000,330.500000,325.000000,330.500000,327.927521,194078
2017-04-07,333.000000,337.750000,329.269989,336.375000,333.756805,208142
2017-04-10,335.250000,339.000000,334.500000,334.500000,331.896454,81605
2017-04-11,338.250000,341.750000,337.000000,338.750000,336.113312,163487
2017-04-12,340.000000,341.149994,338.000000,340.000000,337.353577,183147
2017-04-13,341.000000,345.000000,339.415985,345.000000,342.314697,88069
2017-04-18,344.000000,345.500000,339.000000,342.750000,340.082184,138741
2017-04-19,342.000000,342.713013,337.000000,337.250000,334.625000,159760
2017-04-20,340.500000,340.500000,335.950012,336.250000,333.632751,85346
2017-04-21,337.000000,339.000000,337.000000,337.500000,334.873047,70869
2017-04-24,343.500000,344.000000,338.937988,339.750000,337.105560,107273
2017-04-25,344.000000,344.000000,339.750000,342.500000,339.834137,75295
2017-04-26,342.250000,344.000000,341.750000,343.000000,340.330261,71387
2017-04-27,342.000000,344.000000,338.000000,339.500000,336.857483,135443
2017-04-28,342.000000,345.000000,340.000000,341.750000,339.089996,125949
2017-05-02,340.500000,344.553986,340.500000,344.500000,341.818542,62094
2017-05-03,341.500000,344.553986,341.000000,342.625000,339.958130,23093
2017-05-04,342.250000,345.000000,341.500000,341.500000,338.841888,49083
2017-05-05,342.750000,345.750000,341.250000,345.000000,342.314697,84547
2017-05-08,345.500000,346.250000,340.000000,341.500000,338.841888,107982
2017-05-09,346.000000,347.214996,343.500000,346.250000,343.554962,80696
2017-05-10,348.000000,349.500000,346.000000,349.500000,346.779602,81160
2017-05-11,347.750000,352.000000,347.750000,349.875000,347.151703,99724
2017-05-12,350.750000,352.000000,347.500000,349.375000,346.655640,71891
2017-05-15,349.000000,352.585999,346.750000,349.375000,346.655640,86200
2017-05-16,349.000000,353.000000,348.250000,349.250000,346.531586,51873
2017-05-17,353.000000,353.000000,348.605011,347.625000,344.919220,50703
2017-05-18,347.750000,349.782990,339.500000,339.500000,336.857483,77147
2017-05-19,344.750000,347.500000,342.000000,347.500000,344.795197,84150
2017-05-22,345.500000,348.906006,343.500000,345.500000,342.810791,44791
2017-05-23,351.000000,353.000000,348.000000,351.250000,348.516022,52645
2017-05-24,349.000000,353.500000,349.000000,353.250000,350.500458,43654
2017-05-25,350.000000,352.500000,349.000000,351.750000,349.012146,70704
2017-05-26,353.000000,355.000000,347.750000,354.250000,351.492676,44554
2017-05-30,352.500000,354.500000,350.000000,354.250000,351.492676,85976
2017-05-31,352.750000,355.674988,352.750000,355.000000,352.236816,54259
2017-06-01,354.000000,357.000000,351.250000,353.750000,350.996552,72619
2017-06-02,352.000000,353.500000,349.000000,349.000000,346.283569,120477
2017-06-05,351.000000,352.250000,349.000000,352.000000,349.260162,48180
2017-06-06,348.000000,350.500000,346.000000,347.000000,344.299133,78890
2017-06-07,349.000000,350.013000,345.500000,345.500000,342.810791,79306
2017-06-08,349.000000,350.842010,346.000000,348.250000,345.539429,50244
2017-06-09,354.250000,354.250000,348.250000,350.875000,348.143951,63730
2017-06-12,352.750000,352.750000,348.000000,350.125000,347.399780,47787
2017-06-13,350.500000,357.000000,350.000000,355.500000,352.732971,69269
2017-06-14,356.000000,358.500000,354.000000,354.250000,351.492676,56882
2017-06-15,355.000000,355.000000,350.500000,352.500000,349.756287,65745
2017-06-16,356.000000,357.250000,351.250000,354.250000,351.492676,75655
2017-06-19,355.000000,361.000000,356.187988,359.000000,356.205688,308
2017-06-20,361.755005,361.755005,361.755005,361.755005,358.939209,61394
2017-06-21,359.000000,360.000000,358.000000,358.000000,355.213470,90253
2017-06-22,361.000000,361.500000,358.500000,361.500000,358.686249,50929
2017-06-23,360.000000,360.000000,356.888000,357.500000,354.717407,81672
2017-06-26,359.500000,360.200012,358.372986,359.500000,356.701813,31543
2017-06-27,359.500000,360.893005,356.653015,356.653015,353.876984,52825
2017-06-28,359.750000,357.523010,353.500000,353.500000,350.748535,2965
2017-06-29,353.743011,353.743011,353.743011,353.743011,350.989624,60133
2017-06-30,350.524994,350.524994,350.524994,351.500000,348.764069,45379
2017-07-03,351.500000,356.000000,351.500000,356.000000,353.229034,58845
2017-07-04,354.500000,356.250000,352.500000,353.000000,350.252380,73681
2017-07-05,355.553009,355.553009,355.553009,355.553009,352.785583,87657
2017-07-06,355.000000,355.000000,350.250000,352.000000,349.260162,55770
2017-07-07,353.750000,354.250000,353.002014,354.250000,351.492676,23964
2017-07-10,354.500000,356.000000,353.000000,355.750000,352.980957,78402
2017-07-11,356.000000,356.000000,354.000000,354.000000,351.244629,89020
2017-07-12,355.000000,359.000000,353.200012,358.250000,355.461548,83868
2017-07-13,357.500000,358.750000,357.500000,358.000000,355.213470,39353
2017-07-14,357.000000,358.000000,354.334991,356.000000,353.229034,85472
2017-07-17,358.500000,359.000000,356.000000,357.500000,354.717407,50376
2017-07-18,357.000000,362.250000,356.500000,360.000000,357.197937,57482
2017-07-19,360.250000,361.750000,358.720001,361.750000,358.934265,79747
2017-07-20,360.500000,363.500000,359.000000,359.000000,356.205688,74743
2017-07-21,359.000000,363.500000,359.000000,360.500000,357.694000,75595
2017-07-24,358.750000,360.703003,357.000000,358.500000,355.709564,66561
2017-07-25,359.000000,362.979004,359.000000,360.750000,357.942108,122487
2017-07-26,360.000000,363.750000,360.000000,361.000000,358.190094,49837
2017-07-27,361.000000,363.750000,358.500000,358.500000,355.709564,56876
2017-07-28,358.000000,359.660004,354.000000,354.250000,351.492676,100826
2017-07-31,357.500000,358.500000,356.125000,357.000000,354.221252,105397
2017-08-01,357.000000,358.750000,356.000000,356.000000,353.229034,57851
2017-08-02,359.000000,359.000000,354.000000,354.000000,351.244629,52294
2017-08-03,358.000000,359.578003,356.500000,357.000000,354.221252,38255
2017-08-04,361.000000,361.000000,357.500000,358.875000,356.081665,52104
2017-08-07,362.000000,362.000000,360.000000,362.000000,359.182373,36796
2017-08-08,362.500000,362.500000,359.000000,361.500000,358.686249,65192
2017-08-09,360.000000,361.000000,359.000000,361.000000,358.190094,58935
2017-08-10,358.000000,359.294006,356.000000,358.000000,355.213470,44766
2017-08-11,353.000000,357.070007,353.000000,357.000000,354.221252,47228
2017-08-14,359.750000,361.000000,355.500000,358.250000,355.461548,49371
2017-08-15,361.000000,363.000000,357.644989,361.500000,358.686249,68700
2017-08-16,367.000000,367.000000,363.000000,365.000000,362.158997,48793
2017-08-17,363.250000,364.500000,361.000000,361.000000,358.190094,77441
2017-08-18,362.000000,362.000000,357.000000,359.000000,356.205688,91793
2017-08-21,360.000000,360.000000,357.750000,358.500000,355.709564,43660
2017-08-22,361.000000,363.250000,358.250000,362.000000,359.182373,93899
2017-08-23,363.000000,363.000000,360.625000,362.000000,359.182373,48220
2017-08-24,363.000000,365.000000,358.500000,365.000000,362.158997,43163
2017-08-25,365.000000,366.000000,362.454987,366.000000,363.151215,69690
2017-08-29,362.000000,363.500000,360.700012,362.500000,359.678436,47321
2017-08-30,365.000000,365.088013,363.450012,365.000000,362.158997,26569
2017-08-31,367.000000,367.000000,364.500000,367.000000,364.143433,32519
2017-09-01,366.000000,367.500000,364.250000,366.125000,363.275238,45802
2017-09-04,362.500000,365.760010,362.000000,364.000000,361.166809,29662
2017-09-05,367.500000,367.500000,360.250000,360.250000,357.445953,39924
2017-09-06,360.250000,362.000000,357.000000,359.000000,356.205688,70883
2017-09-07,361.000000,361.984985,359.200012,361.000000,358.190094,60385
2017-09-08,361.000000,362.000000,357.500000,359.750000,356.949860,40068
2017-09-11,362.000000,363.500000,359.049988,362.750000,359.926544,52870
2017-09-12,363.500000,364.250000,360.500000,360.500000,357.694000,71160
2017-09-13,360.000000,361.875000,359.000000,362.000000,359.182373,47986
2017-09-14,363.000000,363.000000,359.000000,359.500000,356.701813,63854
2017-09-15,358.750000,359.000000,352.000000,352.000000,349.260162,59978
2017-09-18,357.000000,357.000000,353.195007,356.000000,353.229034,46355
2017-09-19,358.000000,358.763000,355.250000,355.250000,352.484863,40499
2017-09-20,358.250000,360.000000,357.500000,360.000000,357.197937,13636
2017-09-21,359.750000,359.750000,355.250000,355.875000,353.105042,39808
2017-09-22,358.000000,360.000000,357.000000,359.375000,356.577759,44015
2017-09-25,357.500000,358.799988,353.292999,357.000000,354.221252,57949
2017-09-26,356.299988,357.394989,353.500000,354.000000,351.244629,104350
2017-09-27,357.500000,359.000000,354.750000,354.750000,351.988800,101498
2017-09-28,358.000000,359.000000,355.500000,358.000000,355.213470,60925
2017-09-29,356.500000,358.847992,356.500000,356.500000,353.725159,38636
2017-10-02,361.250000,363.500000,358.583008,363.500000,360.670685,67712
2017-10-03,365.250000,366.500000,362.523010,366.500000,363.647308,51798
2017-10-04,366.500000,366.500000,362.000000,362.000000,359.182373,85944
2017-10-05,367.000000,370.750000,364.303986,370.500000,367.616211,81980
2017-10-06,370.500000,373.000000,369.000000,370.500000,367.616211,35052
2017-10-09,367.500000,372.500000,367.388000,368.500000,365.631775,65987
2017-10-10,367.750000,369.700012,366.000000,367.250000,364.391479,19755
2017-10-11,367.750000,368.000000,365.000000,367.125000,364.267426,63284
2017-10-12,368.000000,370.000000,366.100006,368.000000,365.135651,95609
2017-10-13,366.000000,367.785004,365.475006,367.000000,364.143433,45809
2017-10-16,368.000000,370.000000,365.250000,370.000000,367.120087,75233
2017-10-17,369.750000,370.000000,368.000000,368.000000,365.135651,83744
2017-10-18,369.000000,370.500000,368.500000,369.000000,366.127838,103512
2017-10-19,369.000000,369.934998,366.345001,368.500000,365.631775,54747
2017-10-20,371.000000,372.274994,368.750000,370.875000,367.988281,76639
2017-10-23,369.500000,370.649994,369.000000,370.000000,367.120087,40262
2017-10-24,369.000000,372.000000,369.000000,369.875000,366.996002,65553
